,Datetime,Text,TweetID,username
6548,2020-06-23 11:38:00+00:00,U are right,1275392661852045312,SurajSi36628973
6549,2020-06-23 11:37:51+00:00,"New weekly post is here! Saturday-Pentacle // Issue 189 // Week 25 // 2020 In this I share a video that helped me with the grief I felt after Sushant Singh Rajput's death), an important song (quite literally),an upcoming event I'm excited about and more. ",1275392620651597824,lifestyleArcLab
6550,2020-06-23 11:37:50+00:00,Justice for Sushant Singh Rajput https://www.instagram.com/p/CBxrOZ5Baqf/?igshid=i34l61kv81x3,1275392617950384128,akhil_jeet0909
6551,2020-06-23 11:37:50+00:00,"New weekly post is here! Saturday-Pentacle // Issue 189 // Week 25 // 2020 In this I share a video that helped me with the grief I felt after Sushant Singh Rajput's death), an important song (quite literally),an upcoming event I'm excited about and more. https://himanshusachdeva.com/2020/05/saturday-pentacle-week-25-2020/",1275392617862311937,h1m4n5hu
6552,2020-06-23 11:37:47+00:00,Miss you so much #SushantSinghRajput,1275392607078592512,PriyaSi55799396
6553,2020-06-23 11:37:45+00:00,Nepotism and groupism : Sushant singh rajput ko justice - Sign the Petition! http://chng.it/m8LkvRq5 via @ChangeOrg_India,1275392595921760256,BasketballSingh
6554,2020-06-23 11:37:43+00:00,Bhagwan Sushant Singh Rajput ki atma ko shanti pradan Karen aur mera Maharashtra Sarkar se yahi nivedan hai ki unki CBI jaanch honi chahie,1275392587864526848,Shivam08023477
6555,2020-06-23 11:37:41+00:00,#sushantsinghrajput को #Bollywood ने मजबूर किया || फिर कोई क्या करता || नम्बर 1 Perform करने के बाद ए मायूसी || कोरोना काल मे अब से मन बना लो सिनेमाघर नही जाएगे || अब सारे #Bollywood Star को भीख मागने दो || #JusticforSushant,1275392580981796864,YatramitraI
6556,2020-06-23 11:37:35+00:00,Exclusive || सुशांत का वीडियो.. सलमान के बर्थडे में ये हुआ.. हाथ उठाया..... https://youtu.be/_Ur_PgeI3jw via @YouTube #SalmanKhan #SushantSinghRajput #SoorajPancholi,1275392555455180802,flamemediaindia
6557,2020-06-23 11:37:26+00:00,Why does the loss of shushant singh rajput feel so personal? (I dont watch movies) It’s been over a week and he is still in my thoughts. His brilliant mind has left me in awe. Why were we never made to see who he really was? He deserved much more #SushantSinghRajput,1275392519648481281,UmerMahvish
6558,2020-06-23 11:37:24+00:00,Fake hai ye,1275392511268151297,itsSSR6
6559,2020-06-23 11:37:23+00:00,#sushantsinghrajput को #Bollywood ने मजबूर किया || फिर कोई क्या करता || नम्बर 1 Perform करने के बाद ए मायूसी || कोरोना काल मे अब से मन बना लो सिनेमाघर नही जाएगे || अब सारे #Bollywood Star को भीख मागने दो || #JusticforSushant,1275392505459204096,YatramitraI
6560,2020-06-23 11:37:19+00:00,"ಹಳೆಯ ಪೋಟೋ ತೆರೆದಿಟ್ಟ ನೆನಪುಗಳು, ಧೋನಿ ಮಗಳ ಅಪ್ಪಿ ಮುದ್ದಾಡಿದ್ದ ಸುಶಾಂತ್, ಅಂಕಿತಾ #MSDhoni #SushantSinghRajput #AnkitaLokhande #Bollywood #SocialMedia",1275392490170773506,suvarnanewstv
6561,2020-06-23 11:37:08+00:00,Sir aap apna g**d marwane pe kyu tule h...aaeye bihar kavi,1275392441898512385,VishalS70603383
6562,2020-06-23 11:37:03+00:00,#sushantsinghrajput को #Bollywood ने मजबूर किया || फिर कोई क्या करता || नम्बर 1 Perform करने के बाद ए मायूसी || कोरोना काल मे अब से मन बना लो सिनेमाघर नही जाएगे || अब सारे #Bollywood Star को भीख मागने दो || #JusticforSushant,1275392422764150784,YatramitraI
6563,2020-06-23 11:37:01+00:00,We miss you @SushantSinghrajput,1275392413964460032,amanpra95585237
6564,2020-06-23 11:36:56+00:00,https://m.tiktok.com/v/6841258249145076993.html?u_code=d2134kh621002h&amp;preview_pb=0&amp;language=en&amp;_d=d21372ih27mgf0&amp;share_item_id=6841258249145076993&amp;timestamp=1592912145&amp;user_id=6597387872943423490 Justice for sushant singh rajput No CBI No vote Share kre zyada se zyada plz,1275392391273254913,DrxhiteshS
6565,2020-06-23 11:36:48+00:00,We want CBI enquiry in Sushant Singh Rajput's case... #BeFairInSSRMurderCase #PMOfIndia #CBIEnquiryForSushantSinghRajput #ArrestMurdererOfSushant #NarendraModi,1275392358377373697,PMoroliya
6566,2020-06-23 11:36:46+00:00,"রহস্য চাপা পড়ে গিয়েছে তোমার সঙ্গেই, সুশান্তের মৃত্যুর পর মুখ খুললেন ভূমিকা #ZEE24GHANTA #SUSHANTSINGHRAJPUT #SALMANKHAN",1275392349485428737,Zee24Ghanta
6567,2020-06-23 11:36:44+00:00,No CBI NO VOTE #JusticeForShushantSinghRajput #NoCBINoVote #2020Election #actor sushant singh rajput #ArrestMurdererOfSushant,1275392339410706433,UnnatiMahere
6568,2020-06-23 11:36:39+00:00,We demand justice for SushantSinghRajput's preplanned murder. We demand CBI Enquiry. And if there is no CBI enquiry there is no vote. #sushantsinghrajput #justiceforsushantsinghrajput #justiceforsushant #CBIEnquiryForSushant #Dilbecharaonbigscreen #BoycottKhans #NoCBINoVote,1275392318539886596,Tanaya_Tanu
6569,2020-06-23 11:36:30+00:00,We want justice for @itsSSR #NoCBINoVote,1275392284771577856,AshishJ79700424
6570,2020-06-23 11:36:26+00:00,@itsSSR A tribute to you https://www.facebook.com/100004539424891/posts/1526034140891219/?sfnsn=scwshmo&amp;extid=X6rssVnmea1yQHm0&amp;d=n&amp;vh=i,1275392264882122752,AmritaD74459047
6571,2020-06-23 11:36:11+00:00,"Former Governor of Kerela, Former Commissioner of Police, Delhi at @itsSSR house,Patna. After evaluation of several points they answered it seems to be a serious crime. We will plead to Government to have a high commissioned enquiry #BeFairInSSRMurderCase #FIRForSushantUnder302",1275392202353463296,ujjwalr51347754
6572,2020-06-23 11:36:10+00:00,Sushant Singh Rajput and Kriti Sanon's camaraderie in this throwback picture is winning over the internet; watch | Hindi Movie News - ,1275392198477897735,SaraBangla
6573,2020-06-23 11:36:05+00:00,#SushantSinghRajput आत्महत्या केस की CBI जाँच होना चाहिए । @HMOIndia कृपया मामले में संज्ञान लिया जाए ।,1275392177057587204,Gurukaneriya1
6574,2020-06-23 11:36:02+00:00,Absolutely right we want justice,1275392167184347149,HOSPITA16043807
6575,2020-06-23 11:35:58+00:00,@itsSSR kyu gaya yaar @bhumipednekar ne apne post me likha tha ki SSR unhe left hand se likhna sikha rahe the #SushantSinghRajput ,1275392147303174146,ashishpareek57
6576,2020-06-23 11:35:55+00:00,is our government only working for votes... let realise them our vote power.. if their is no CBI investigation on Sushant Singh Rajput case then forget about our vote..... #NoCBINoVote #Is_Congress_against_Maharana @Indian_Rajputs @Rajputheros @toprajput2 @rajput_of_india,1275392136540590081,Ravinde04052691
6577,2020-06-23 11:35:54+00:00,"@sardanarohit @anjanaomkashyap I do not understand what the justice system is doing in the case of Sushant Singh Rajput ... while there is a lot of talk outside ... First you tell us what is the story of cctv ? Second, whether fingerprints were found on the dead body…",1275392133256450048,ManshiShukla13
6578,2020-06-23 11:35:47+00:00,To basically Sushant Singh Rajput India ka Keanu Reeves thaa! #SushanthSinghRajput,1275392100801015808,AshuTewar
6579,2020-06-23 11:35:30+00:00,मेरे बच्चे के रूप में Sushant Singh Rajput का होगा पुनर्जन्म ; इस एक्ट्रेस का दावा ,1275392029321768960,khabreelal_news
6580,2020-06-23 11:35:19+00:00,U are right,1275391986040619014,SurajSi36628973
6581,2020-06-23 11:35:16+00:00,We all love you Sushant Singh Rajput. May your soul rest in peace. May God punish those evils who are responsible for your death. ,1275391972602048512,RiyaBis41749671
6582,2020-06-23 11:35:07+00:00,#SushantSinghRajput ,1275391934945562625,Ashakum89099364
6583,2020-06-23 11:35:06+00:00,We want justice for SSR. We demand CBI enquiry of this case #NoCBINoVote #JusticeForSushantSinghRajput #SushantSinghRajput ,1275391929778180096,_Jyotirmoyee
6584,2020-06-23 11:35:06+00:00,"Kriti Sanon had rated Sushant Singh Rajput as more talented than Varun Dhawan, Kartik Aaryan on Koffee... #India #IndiaNews #News #Indian #TwitterIndia @TwitterIndia http://thelivetime.com/Kriti-sanon-had-rated-sushant-singh-rajput-as-more-talented-than-varun-dhawan-kartik-aaryan-on-koffee-hindustan-times.html via @the_live_time",1275391928809385984,the_live_time
6585,2020-06-23 11:34:57+00:00,Ban entire #Bollywood no one is of use when they can remain silent for justice they are equally contributor in murder of #SushantSinghRajput #FIRForSushantUnder302 #CBIEnquiryForSushant #CBIInvestigationForSushant #ArrestMurdererOfSushant,1275391893891923968,amemurmurel
6586,2020-06-23 11:34:50+00:00,"#BoycottKhans #updeshranateam हट की हठीली रिया समझती तू बात कोन्या, मुल्लों के आगे झुक जा ऐसी राजपूतों की जात कोन्या, RIP Sushant Singh Rajput",1275391864531611648,Surende51250205
6587,2020-06-23 11:34:40+00:00,"#SushantSinghRajput's suicide does not deserve our quiet. It deserves a conversation, mostly about the harsh realities that Big #Bollywood doesn't want exposed. | RIP your entire khanDaan ASAP-Ameen",1275391821850402817,dheerajpsharma
6588,2020-06-23 11:34:36+00:00,Sir you are so so so very WRONG... May you sooon be punished by our ALMIGHTY...may SUSHANT SINGH RAJPUT’S SOUL KEEP HAUNTING YOU......,1275391805731876865,paromit13475149
6589,2020-06-23 11:34:35+00:00,"'Musicians are always most popular the day after they die.' - Neil Hilborn After @itsSSR this line from Neil's poem 'Audiobook' resonates even more..musicians, actors, artists..anyone popular in a creative job. please watch once ",1275391799062720512,tweetywits
6590,2020-06-23 11:34:33+00:00,Sushant Singh Rajput’s MS Dhoni – The Untold Story co-star Bhumika Chawla remembers him en emotional post http://dlvr.it/RZBYTt,1275391791722717185,bollywood_b
6591,2020-06-23 11:34:33+00:00,Justice for Sushant Singh Rajput! How Nepotism Kills Talent #NoCBINoVote #JusticeforSushantSingh #BoycottNepotism #BollywoodMafia #CBIEnquiryForSushant #ArrestMurdererOfSushant @PMOIndia @MumbaiPolice @OfficeofUT,1275391791135506432,DikshaDeshmuk16
6592,2020-06-23 11:34:15+00:00,Keep using #SushantSinghRajput - truth shall prevail ..this is 2020 ..we have all the right to know the truth ..No time for all the mystery #SushantNoMore #truth,1275391714715250689,dilpreetbhalla1
6593,2020-06-23 11:34:10+00:00,"#SushantSinghRajput's suicide does not deserve our quiet. It deserves a conversation, mostly about the harsh realities that Big #Bollywood doesn't want exposed. | RIP your entire khanDaan ASAP-Ameen!",1275391696231002114,dheerajpsharma
6594,2020-06-23 11:33:57+00:00,Sushant Singh Rajput Viral Video Clip Reveals Biggest Fear Fo Life Is Death Got Video Clip Goes Viral Over Social Media Latest Breaking News | Celebrity News and Gossip | The India News Today - https://theindianewstoday.com/sushant-singh-rajput-viral-video-clip-reveals-biggest-fear-fo-life-is-death-got-video-clip-goes-viral-over-social-media/,1275391641700818945,tindianewstoday
6595,2020-06-23 11:33:53+00:00,"Maim aap Only Aap Hi Sushant Singh Rajput ji ko insaf dila dijiye please, nahi to mai tension se mar jaunga",1275391623422046210,ClSaroj
6596,2020-06-23 11:33:50+00:00,#SushantSinghRajput केस में अगर सरकार जल्दी सीबीआई जांच का आदेश नहीं देती है तो लाखों फैंस सड़कों पर उतरेंगे। सरकार तैयार रहे। #NoCBINoVote @AmitShah @narendramodi @NitishKumar,1275391611195650051,NiSpeaks_51
6597,2020-06-23 11:33:48+00:00,Sushant Singh Rajput Bollywood Karan Johar Salman Khan Mahesh Bhatt Rhea... https://youtu.be/gvGw6ftrmIE via @YouTube,1275391605155848193,vinodrajput15b
6598,2020-06-23 11:33:45+00:00,"सुसाइड नहीं सुशांत सिंह राजपूत का खून किया गया, डॉक्टर ने दी गलत दवाईया: पायल रोहतगी #payalRohatagi #SushantSinghRajput ",1275391589272166401,prabhasakshi
6599,2020-06-23 11:33:44+00:00,"Agr King Khan @iamsrk nhi hote toh @DharmaMovies itna bada kabhi na banta.. Isiliye @karanjohar outsider ki respect karo kyunki vo apne talent k dum pe Lakho logo me se apni jgh banate hai, Na ki reserved seat leke aate hai starkids ki trh... #SushantSinghRajput #SelfMadeSRK",1275391585442656256,ashishpareek57
6600,2020-06-23 11:33:35+00:00,"#JusticeForSushant #FIRForSushantUnder302 @MumbaiPolice @cbi Abhi nahi to kabhi nahi...just do it ""We want CBI ENQUIRY"" Aur hum #SSR Sushant Singh Rajput ko insaaf dilaake rahenge is baar Ab chahe kuch bhi ho jaye We are United in all over India JUSTICE JUSTICE JUSTICE",1275391549858181121,MonikaB33245038
6601,2020-06-23 11:33:31+00:00,"""NO CBI NO VOTE' Now u see fan power No more movies of any mother fuckers",1275391532149817344,MamtaMo92938605
6602,2020-06-23 11:33:30+00:00,We want justice. Only justice. He is murdered. People are coming up with many proofs. Please do something. Dont know whom to ask. We want a serious enquiry. @RahulGandhi @narendramodi @AmitShah @itsSSR @Payal_Rohatgi @KanganaTeam,1275391529452855298,Yors_quinn
6603,2020-06-23 11:33:30+00:00,नेता रणनीति हजार बना लें लेकिन हम युवा भी रणनीति बना लिए हैं। हमें इंसाफ चाहिए। #SushantSinghRajput #NoCBINoVote @NitishKumar @SushilModi @narendramodi @AmitShah,1275391528307847169,NiSpeaks_51
6604,2020-06-23 11:33:26+00:00,#SushantSinghRajput की हत्या की गई है। सरकार से अनुरोध है सीबीआई जांच कराए। हत्या मानकर चले पुलिस तो अपराधी जल्दी गिरफ्त में आएंगे। #NoCBINoVote,1275391512621137921,NiSpeaks_51
6605,2020-06-23 11:33:16+00:00,"Nice, ranbir kapoor sir & late actor sushant Singh rajput both are wear cap superb excllent fantastic awesome wow outstanding amazing is too good great nice perfect rk 8 &amp; sss amazing",1275391468769734658,Yasmink26178206
6606,2020-06-23 11:33:16+00:00,Absolutely true,1275391468757118976,ROHITMI96208824
6607,2020-06-23 11:33:12+00:00,A great chance to reverse #SushantSinghRajput life case #struggle to being #outsider Support #SonuNigam #adnansami Support #spotless,1275391453942837248,babyhas_01
6608,2020-06-23 11:33:12+00:00,Great ,1275391453305253889,priyasi02686850
6609,2020-06-23 11:33:08+00:00,@JohnCena @SpaceUniversity पूरा Hollywood और पूरी दुनिया जानती थी कि Sushant Singh Rajput कौन हैं पर अफसोस @AnilKapoor की StarKid बेटी @sonamakapoor नहीं जानती थी Wahhh...That's Called Nepotism And #BollywoodMafia #boycottsalmankhan #BoycottKaranJoharGang #UnsubscribeTSeries,1275391435802460160,itsPrahlad7
6610,2020-06-23 11:33:07+00:00,बिहार विधानसभा दूर नहीं है सरकार सोच ले #SushantSinghRajput केस में सीबीआई जांच करानी है या हम युवाओं द्वारा चुनाव का बहिष्कार। #NoCBINoVote @NitishKumar @SushilModi @narendramodi @AmitShah,1275391429787836416,NiSpeaks_51
6611,2020-06-23 11:33:02+00:00,Awwww ..... beautiful ,1275391409181216769,emkay31532217
6612,2020-06-23 11:33:01+00:00,#SushantSinghRajput भले इस दुनिया में नहीं हैं मगर हमारे जैसे लाखों फैंस के दिलों में जरूर हैं। हमें न्याय चाहिए। #NoCBINoVote @narendramodi @AmitShah @NitishKumar,1275391407981649920,NiSpeaks_51
6613,2020-06-23 11:32:57+00:00,"#SushantSinghRajput's suicide does not deserve our quiet. It deserves a conversation, mostly about the harsh realities that Big #Bollywoodmafia doesn't want exposed. |",1275391391355465730,dheerajpsharma
6614,2020-06-23 11:32:56+00:00,"https://www.facebook.com/advgauravarora/videos/361928751454056/?extid=cSzL17BLuG31uFvr&amp;d=t&amp;vh=e #JusticeForSushant #sudhirchaudhary #CBIEnquiryForSushant #Supremecourtofindia #PMModi #AmitShah #KanganaRanaut Help Sushant Singh Rajput case , we need justice , ban all production houses who humiliated him.",1275391385529548806,PreetiS24525237
6615,2020-06-23 11:32:53+00:00,सरकार से हमारी मांग है। सुशांत केस को सरकार सीबीआई से जांच कराए। वरना आने वाले समय में सरकार को एक भारी आंदोलन का सामना करना पड़ेगा। #NoCBINoVote #SushantSinghRajput @narendramodi @AmitShah @NitishKumar,1275391372158099457,NiSpeaks_51
6616,2020-06-23 11:32:41+00:00,sushant Singh rajput better Indian actor,1275391322334076928,mirzawajid102
6617,2020-06-23 11:32:36+00:00,"VIDEO: जब #SushantSinghRajput ने खुद बताया था जिंदगी में सबसे ज्यादा इस चीज से लगता है डर, वीडियो क्लिप हो रहा है वायरल ",1275391299881852931,ABPNews
6618,2020-06-23 11:32:31+00:00,100% agreed that @itsSSR was victim of nepotism and I guess you would also not deny that you are 100% beneficiary of nepotism. Not sure how morally correct to point finger on others ! But we welcome your support for neutral probe in this case.,1275391281133281280,RiteshK417
6619,2020-06-23 11:32:14+00:00,"In this world ,you have a #SushantSinghRajput not only in #Bollywood but in every #profession nowadays as capabilities, talent &amp; knowledge of individual is less important whereas approach &amp; chamchagiri of seniors is more important to reach at top level. ",1275391210740281344,SajanSambyal
6620,2020-06-23 11:32:08+00:00,Even i feel that sab ne itni jaldi give up kar diya.. wats wrong with the news channels? kahan hain sab?,1275391185637347334,TheEmpr47038995
6621,2020-06-23 11:32:08+00:00,"Sir, please need justice for sushantsingh Rajput... please please case handover to CBI...",1275391184396062722,ShitalYogeshPa2
6622,2020-06-23 11:32:07+00:00,Plz plz we want justice for @itsSSR .....,1275391178930745345,ShrawantiAndhy1
6623,2020-06-23 11:31:59+00:00,"#SushantSinghRajput, @karanjohar @ektarkapoor @yrf @BeingSalmanKhan @itsBhushanKumar @NGEMovies @MaddockFilms इस बॉलीवुड से हम हिसाब लेंगे - Sushant Singh Rajput - Karan Johar - Kangna - RJ RAUNAK ",1275391146835894272,chetan0041
6624,2020-06-23 11:31:57+00:00,Superb..... But sab bekar kyuki aap bapas aa jao plz ,1275391137604235266,priyasi02686850
6625,2020-06-23 11:31:37+00:00,We want justice for Sushant Singh Rajput #no_cbi_no_vote,1275391054179479554,komal_singh207
6626,2020-06-23 11:31:30+00:00,"Nirbhaya case took 7 long years!! #SushantSinghRajput case is about criminals with power, authority, influence and also ""Public"" I'll choose to be Optimistic #ArrestMurdererOfSushant #ArrestRheaAndMaheshBhatt #JusticeForSushantSinghRajput #CBIEnquiryForSushant",1275391024030875653,AtreyiKarB
6627,2020-06-23 11:31:29+00:00,@MumbaiPolice @CPMumbaiPolice Justice for @itsSSR 1. Who turned off sushant's cctv cams? 2. Sushant's finger prints were not found on the dupatta 3. A dupatta cannot leave scars like rope. 4. Why was his body removed before local police arrived. Illegally.,1275391021652733952,alleyzoned29
6628,2020-06-23 11:31:18+00:00,#SushantSinghRajput ,1275390975586693120,tak_nirmal
6629,2020-06-23 11:31:18+00:00,Tum sabane kya hai Sushant Singh Rajput ka *** Shahrukh khan sar big fan the lekin jabse yah video dekhe Hai tab se hame pata chala ki ap kitne harami insan ho ,1275390972189278210,Sudhans70540753
6630,2020-06-23 11:31:15+00:00,Let’s stay strong & together for justice of #SushantSinghRajput #FIRForSushantUnder302 #ArrestMurdererOfSushant,1275390960814481408,amemurmurel
6631,2020-06-23 11:31:11+00:00, ,1275390945807044609,PintuSi99918597
6632,2020-06-23 11:31:10+00:00,#RIPSHUSHANTSINGHRAJPUT #BeFairInSSRMurderCase @itsSSR RIP ,1275390940212072449,HemalSherigar
6633,2020-06-23 11:31:07+00:00,Sushant singh rajput -এর সম্পর্কে মাথা ঘুরিয়ে দেবার মতো 10টি গোপন কথা জানার জন্য VIDEO টিকে দেখুন https://youtu.be/c0x8glkD0Bc আর দয়া করে share করুন,1275390928623038466,PritiBanerjee19
6634,2020-06-23 11:31:06+00:00,"Fear of death is ridiculous, because as long as you are not dead you are alive, and when you are dead there is nothing more to worry about!” . . . . #SushantSinghRajput #GemOfBollywood #AlwaysMissYou https://www.instagram.com/p/CBxqgWxABal/?igshid=139nea4310m24",1275390925360021506,piyush_mali
6635,2020-06-23 11:31:00+00:00,Omg.... Superb great ,1275390898654740481,priyasi02686850
6636,2020-06-23 11:30:57+00:00,"બિગ બોસની ચુલબુલી શેહનાઝ સુશાંતની વાત કરતાં-કરતાં રડી પડી, કહ્યું- જ્યારે સમય આવે ત્યારે... #Sushantsinghrajput #commits #suicide #death #Bollywood #ShehnaazGill #BiggBoss13 #SidharthShukla #LIVECHAT",1275390885715308544,VtvGujarati
6637,2020-06-23 11:30:53+00:00,Never met even a single genuine person with slight interest in spirituality who supports suicide. Most twisted cult followers believe that. #SushantSinghRajput #FIRForSushantUnder302 #ArrestMurdererOfSushant #CBIInvestigationForSushant #BeFairInSSRMurderCase,1275390867633627137,VYINGS
6638,2020-06-23 11:30:50+00:00,we want investigation team should be appointed for the #SushantSinghRajput murder. Bollywood lobby which harrased him should be sent to jail.,1275390856762015746,arunthainuan
6639,2020-06-23 11:30:47+00:00,#FIRForSushantUnder302 #JusticeForShushantSinghRajput #SushantSinghRajput I request you all #SushantSinghRajput fan's to sign for online petition. ,1275390845605167104,iamsamnair
6640,2020-06-23 11:30:19+00:00,sushant singh rajput web series mat bana samajh ke bahar kai sushant ja bollywood mafiyo ka talwe chat BC ,1275390725249626112,b2d27e15ade3411
6641,2020-06-23 11:30:17+00:00,Justice for sushant singh rajput #NoCBINoVote,1275390719671197697,Praveen12061640
6642,2020-06-23 11:30:16+00:00,Everyone is thinking that we all forget about it with the time - but let’s remain united and keep posting #SushantSinghRajput till the time justice is served ..just remember one thing - he did not deserve to die at 34 after all the hard work he did ,1275390713253916674,dilpreetbhalla1
6643,2020-06-23 11:30:11+00:00,Sushant Singh Rajput - All India 7th rank in AIEEE exam 2003. Stanford university scholarship holder. Salman khan - 12th fail. Aukaat pata lag rahi hai. Ganwaaron ko padhe likhe bardaasht nahi hote ,1275390692240441344,AshokSi12451082
6644,2020-06-23 11:30:03+00:00,"ठीक सुशांत की तरह ही बच्चे ने फांसी लगाकर दी जान, एक्टर के निधन से था परेशान, अब तक 6 लोगों की हो चुकी मौत! https://www.yoyocial.news/yoyo-masala-mix/multiplex/sushant-singh-rajput-12-year-old-fan-commited-suicide-6-people-have-died-so-far #sushantsinghrajput #sushantsinghrajputsuicide #sushantsinghsucide #suicidemystery #SushantfanHang #SuicideAwareness #SushantfanSuicide",1275390658501464064,yoyocialnews
6645,2020-06-23 11:30:02+00:00,#SushantSinghRajput ,1275390657079545859,DramaQ_ueen
6646,2020-06-23 11:29:56+00:00,Because he needs justice !!! His offenders and murders must be punished... I am also going through much pain... and now it's trauma !,1275390632194793473,Preetiapril
6647,2020-06-23 11:29:47+00:00,Miss you susanth Singh ab LG rha h SB aapko justice dila rhe the but ab yesa lg rha Aapke liye 9 days me SB thak gye sorry susanth fir Kisi or ke sath Hoga fir ye log 2days miss you or rip likhnege sorry ,1275390593762385920,Ayushma92180996
6648,2020-06-23 11:29:24+00:00,#Congress ने भी #SushantSinghRajput की खुदकुशी मामले की जांच #CBI से कराने की मांग को लेकर मंगलवार को गृहमंत्री #AmitShah और महाराष्ट्र के मुख्यमंत्री #UrdhvThakre को अलग-अलग पत्र लिखा है।,1275390497872400384,navjivanindia
6649,2020-06-23 11:29:24+00:00,"Sushant , इस बॉलीवुड से हम हिसाब लेंगे | Sushant Singh Rajput | Karan Jo... https://youtu.be/8rYXK_4sA-w via @YouTube",1275390493979860993,mohan48842041
6650,2020-06-23 11:29:19+00:00,Great ,1275390473339838466,priyasi02686850
6651,2020-06-23 11:29:15+00:00,Wow ,1275390456801583104,BhatraiSudeshna
6652,2020-06-23 11:29:11+00:00,"PYARA PONDA wants to know.. is it true , you are responsible to remove Sushant Singh Rajput from Sadak-2???? By the way PYARA PONDA has stopped eating Dark Fantasy biscuits.",1275390440565436417,PondaPyara
6653,2020-06-23 11:29:10+00:00,Boycott @ScottEyewear #SushantSinghRajput,1275390439235792898,Goutam96126283
6654,2020-06-23 11:29:09+00:00,Omg,1275390434269782017,priyasi02686850
6655,2020-06-23 11:28:57+00:00,चांगलं म्हणून घेण्यासाठी पण मरावं लागतं @itsSSR @justicesushantshingh @bollywood_life,1275390382788866048,MahadevDhumal4
6656,2020-06-23 11:28:39+00:00,you never know who has stopped loving the life they live. #SushantSinghRajput #SushantSingRajput,1275390307706695680,lost_boyyy8
6657,2020-06-23 11:28:38+00:00,"Rendi @sonamakapoor aur sun, #SushantSinghRajput not just HOT he is extremely handsome Very very hot highly intelligent amazing human being. Tu tu LGBT community me padhti hai, tera aukat nahi tu #SushantSinghRajput ke upar kuch bole. Gand mara @BeingSalmanKhan @karanjohar",1275390303441018881,SandStone03
6658,2020-06-23 11:28:36+00:00,@sonamakapoor you really don't know what happened with @itsSSR #ShushantSinghRajput . And then also showing nepotism tag. Shame on you you lusty girl.,1275390292800098304,itshjha
6659,2020-06-23 11:28:34+00:00,"I am so angry on you!! #hateyouSunilGrover! I lost 17 year old cousin. I know the feeling of #SushantSinghRajput's family, what they are going through. ek minute! kahin aisa toh nahin ki TUM TROLL HONA CHAHTE HO ISLIYE TUMNE AISA TWEET POST KIYA??? how disgusting!!! shame on you!",1275390285376180224,SapnaSrivastav9
6660,2020-06-23 11:28:27+00:00,Haft bhiriani,1275390255445639169,SharifulAbdin
6661,2020-06-23 11:28:19+00:00,सर कुछ तो कहिए अपना मुंह खोलिए पैसा सबकुछ नहीं होता न्याय के लिए झगडिए ना डरीये @TripathiiPankaj @BajpayeeManoj @imsanjaimishra @ShatruganSinha @Officialneha @Neetu_Chandra @shekharsuman7 #SushantSinghRajput #FIRForSushantUnder302 #CBIEnquiryForSushant #NitishKumar #Biharis,1275390224235810816,atulsinha02
6662,2020-06-23 11:28:14+00:00,We want justice for @itsSSR #NoCBINoVote,1275390203742449665,AshishJ79700424
6663,2020-06-23 11:28:10+00:00,sushant singh rajput’s wallpapers ,1275390185258319872,theonewithsidra
6664,2020-06-23 11:28:08+00:00,"Sushant Singh Rajput and Divya Bharati are both suicides, two were taken... https://youtu.be/GmiJm_goO6w via @YouTube",1275390178509520896,WebduniaTelugu
6665,2020-06-23 11:27:56+00:00,"@BeingSalmanKhan why you did this with @itsSSR , you broake heart of your fans",1275390126936305665,rajeshj07530902
6666,2020-06-23 11:27:51+00:00,https://youtu.be/qBUmUpFKlfM #SushantSinghRajput #Nepotism @VRtrendfollower @Amit_Gulecha @sanstocktrader @kapil_tandon @KAnantrao @Tradersschoice @SharmilaLaunda @luckToKishor @BankniftyA @Abhishekkar_ @tradersaddaa,1275390104396169216,9Milap
6667,2020-06-23 11:27:45+00:00,"I don't know how is it possible that this man without any acting skills and without a good heart have 41 million followers. This shows your foolishness guys stop following him. He is the worst actor, and a mafia He killed @itsSSR . #BoycottKhans",1275390081814138880,keyur_boraniya
6668,2020-06-23 11:27:16+00:00,Subp movie and superstar @itsSSR ,1275389959147421696,princysharma111
6669,2020-06-23 11:27:13+00:00,#CORONIL #SafooraZargar #SushantSinghRajput A bond that will never die! Here’s a lovely fan made painting of late #SushantSinghRajput and his pet dog Fudge. #RIPSushantSinghRajput #FIRForSushantUnder302 #BoycottKhans #BoycottKaranJoharGang,1275389944903557120,BinaPat50096685
6670,2020-06-23 11:27:04+00:00,"भूमिका चावला ने सुशांत सिंह राजपूत के फैंस से की अपील, कहीं ये बात, पढ़ें पूरी रिपोर्ट https://www.hindirush.com/news/bhumika-chawla-request-sushant-singh-rajput-fans-to-keep-silence-and-let-industries-find-a-solution-with-itself-176050/ #SushantSinghRajput #BhumikaChawla #Bollywood #bollywoodnepotism",1275389909373554690,hindirush
6671,2020-06-23 11:27:00+00:00,Before Sushant Singh Rajput .. Celebrities have ended their suicide in tragic ways – get to know them ,1275389891182858240,Saudi24N
6672,2020-06-23 11:26:58+00:00,Mr Goswami we believe you and like your spirit in bringing the truth out .Can we plz request you to dig the criminal out in Sushant singh Rajput case.He deserves justice and i am sure it wont b possible till the big names like put some true effort in that direction.@arnabparody,1275389883045961728,PoojaAkash6
